registerno,department,semester
922524106065,Electronics and Communication Engineering -B,2
922524106069,Electronics and Communication Engineering -B,2
922524106070,Electronics and Communication Engineering -B,2
922524106071,Electronics and Communication Engineering -B,2
922524106072,Electronics and Communication Engineering -B,2
922524106073,Electronics and Communication Engineering -B,2
922524106074,Electronics and Communication Engineering -B,2
922524106079,Electronics and Communication Engineering -B,2
922524106084,Electronics and Communication Engineering -B,2
922524106086,Electronics and Communication Engineering -B,2
922524106087,Electronics and Communication Engineering -B,2
922524106089,Electronics and Communication Engineering -B,2
922524106099,Electronics and Communication Engineering -B,2
922524106101,Electronics and Communication Engineering -B,2
922524106103,Electronics and Communication Engineering -B,2
922524106104,Electronics and Communication Engineering -B,2
922524106107,Electronics and Communication Engineering -B,2
922524106114,Electronics and Communication Engineering -B,2
922524106115,Electronics and Communication Engineering -B,2
922524106122,Electronics and Communication Engineering -B,2
922524106128,Electronics and Communication Engineering -B,2
922524106131,Electronics and Communication Engineering -B,2
922524106133,Electronics and Communication Engineering -B,2
922524106134,Electronics and Communication Engineering -B,2
922524106140,Electronics and Communication Engineering -B,2
922524106144,Electronics and Communication Engineering -B,2
922524106151,Electronics and Communication Engineering -B,2
922524106153,Electronics and Communication Engineering -B,2
922524106157,Electronics and Communication Engineering -B,2
922524106160,Electronics and Communication Engineering -B,2
922524106171,Electronics and Communication Engineering -B,2
922524106174,Electronics and Communication Engineering -B,2
922524106185,Electronics and Communication Engineering -B,2
922524106186,Electronics and Communication Engineering -B,2
922524106197,Electronics and Communication Engineering -B,2
922524106204,Electronics and Communication Engineering -B,2
922524106206,Electronics and Communication Engineering -B,2
922524106211,Electronics and Communication Engineering -B,2
922524106212,Electronics and Communication Engineering -B,2
922524106221,Electronics and Communication Engineering -B,2
922524106224,Electronics and Communication Engineering -B,2
922524106226,Electronics and Communication Engineering -B,2
922524106232,Electronics and Communication Engineering -B,2
922524106234,Electronics and Communication Engineering -B,2
922524106247,Electronics and Communication Engineering -B,2
922524106249,Electronics and Communication Engineering -B,2
922524106250,Electronics and Communication Engineering -B,2
922524106002,Electronics and Communication Engineering -C,2
922524106003,Electronics and Communication Engineering -C,2
922524106009,Electronics and Communication Engineering -C,2
922524106011,Electronics and Communication Engineering -C,2
922524106014,Electronics and Communication Engineering -C,2
922524106017,Electronics and Communication Engineering -C,2
922524106021,Electronics and Communication Engineering -C,2
922524106026,Electronics and Communication Engineering -C,2
922524106033,Electronics and Communication Engineering -C,2
922524106043,Electronics and Communication Engineering -C,2
922524106047,Electronics and Communication Engineering -C,2
922524106048,Electronics and Communication Engineering -C,2
922524106050,Electronics and Communication Engineering -C,2
922524106055,Electronics and Communication Engineering -C,2
922524106059,Electronics and Communication Engineering -C,2
922524106061,Electronics and Communication Engineering -C,2
922524106064,Electronics and Communication Engineering -C,2
922524106068,Electronics and Communication Engineering -C,2
922524106080,Electronics and Communication Engineering -C,2
922524106082,Electronics and Communication Engineering -C,2
922524106083,Electronics and Communication Engineering -C,2
922524106085,Electronics and Communication Engineering -C,2
922524106088,Electronics and Communication Engineering -C,2
922524106093,Electronics and Communication Engineering -C,2
922524106100,Electronics and Communication Engineering -C,2
922524106105,Electronics and Communication Engineering -C,2
922524106109,Electronics and Communication Engineering -C,2
922524106116,Electronics and Communication Engineering -C,2
922524106123,Electronics and Communication Engineering -C,2
922524106127,Electronics and Communication Engineering -C,2
922524106129,Electronics and Communication Engineering -C,2
922524106132,Electronics and Communication Engineering -C,2
922524106138,Electronics and Communication Engineering -C,2
922524106139,Electronics and Communication Engineering -C,2
922524106142,Electronics and Communication Engineering -C,2
922524106145,Electronics and Communication Engineering -C,2
922524106154,Electronics and Communication Engineering -C,2
922524106161,Electronics and Communication Engineering -C,2
922524106162,Electronics and Communication Engineering -C,2
922524106164,Electronics and Communication Engineering -C,2
922524106166,Electronics and Communication Engineering -C,2
922524106169,Electronics and Communication Engineering -C,2
922524106170,Electronics and Communication Engineering -C,2
922524106177,Electronics and Communication Engineering -C,2
922524106182,Electronics and Communication Engineering -C,2
922524106190,Electronics and Communication Engineering -C,2
922524106191,Electronics and Communication Engineering -C,2
922524106201,Electronics and Communication Engineering -C,2
922524106202,Electronics and Communication Engineering -C,2
922524106203,Electronics and Communication Engineering -C,2
922524106207,Electronics and Communication Engineering -C,2
922524106214,Electronics and Communication Engineering -C,2
922524106220,Electronics and Communication Engineering -C,2
922524106230,Electronics and Communication Engineering -C,2
922524106231,Electronics and Communication Engineering -C,2
922524106242,Electronics and Communication Engineering -C,2
922524106243,Electronics and Communication Engineering -C,2
922524106252,Electronics and Communication Engineering -C,2
922524106255,Electronics and Communication Engineering -C,2
922524106006,Electronics and Communication Engineering -D,2
922524106013,Electronics and Communication Engineering -D,2
922524106022,Electronics and Communication Engineering -D,2
922524106025,Electronics and Communication Engineering -D,2
922524106028,Electronics and Communication Engineering -D,2
922524106029,Electronics and Communication Engineering -D,2
922524106031,Electronics and Communication Engineering -D,2
922524106035,Electronics and Communication Engineering -D,2
922524106036,Electronics and Communication Engineering -D,2
922524106040,Electronics and Communication Engineering -D,2
922524106046,Electronics and Communication Engineering -D,2
922524106056,Electronics and Communication Engineering -D,2
922524106067,Electronics and Communication Engineering -D,2
922524106077,Electronics and Communication Engineering -D,2
922524106090,Electronics and Communication Engineering -D,2
922524106091,Electronics and Communication Engineering -D,2
922524106094,Electronics and Communication Engineering -D,2
922524106106,Electronics and Communication Engineering -D,2
922524106110,Electronics and Communication Engineering -D,2
922524106111,Electronics and Communication Engineering -D,2
922524106112,Electronics and Communication Engineering -D,2
922524106113,Electronics and Communication Engineering -D,2
922524106118,Electronics and Communication Engineering -D,2
922524106125,Electronics and Communication Engineering -D,2
922524106126,Electronics and Communication Engineering -D,2
