registerno,department,semester,staff,subject,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,average
1COtY/K3f65NrM3nEJS20RBS63y4V0CG,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,9.00,9.00,9.00,10.00,8.00,10.00,9.00,9.00,9.00,8.00,9.00
1COtY/K3f65NrM3nEJS20RBS63y4V0CG,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",9.00,10.00,8.00,10.00,9.00,10.00,9.00,9.00,8.00,9.00,9.10
1COtY/K3f65NrM3nEJS20RBS63y4V0CG,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,9.00,9.00,9.00,8.00,9.00,9.00,9.00,9.00,10.00,10.00,9.10
1COtY/K3f65NrM3nEJS20RBS63y4V0CG,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,9.00,10.00,9.00,10.00,8.00,10.00,9.00,10.00,9.00,9.40
IrUws9vt3I0g91tdJsmCwLcvTyFRP3lF,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,10.00,9.00,10.00,9.00,10.00,10.00,9.00,8.00,9.00,9.00,9.30
IrUws9vt3I0g91tdJsmCwLcvTyFRP3lF,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,10.00,9.00,10.00,10.00,10.00,10.00,10.00,9.00,10.00,10.00,9.80
IrUws9vt3I0g91tdJsmCwLcvTyFRP3lF,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,10.00,9.00,10.00,10.00,9.00,9.00,9.00,10.00,9.00,10.00,9.50
IrUws9vt3I0g91tdJsmCwLcvTyFRP3lF,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,10.00,10.00,10.00,10.00,9.00,10.00,9.00,9.00,9.00,10.00,9.60
IrUws9vt3I0g91tdJsmCwLcvTyFRP3lF,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,10.00,10.00,10.00,10.00,10.00,9.00,10.00,9.00,10.00,10.00,9.80
IrUws9vt3I0g91tdJsmCwLcvTyFRP3lF,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,10.00,10.00,9.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,9.80
IrUws9vt3I0g91tdJsmCwLcvTyFRP3lF,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",10.00,9.00,9.00,9.00,10.00,10.00,9.00,10.00,9.00,9.00,9.40
IrUws9vt3I0g91tdJsmCwLcvTyFRP3lF,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,10.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,8.00,9.00,9.10
IrUws9vt3I0g91tdJsmCwLcvTyFRP3lF,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,10.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.80
VG430kbEgyxNiahaWkOALPqS5ZWes8zf,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,9.00,8.00,8.00,8.00,7.00,8.00,8.00,8.00,8.00,9.00,8.10
VG430kbEgyxNiahaWkOALPqS5ZWes8zf,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
VG430kbEgyxNiahaWkOALPqS5ZWes8zf,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,9.00,10.00,8.00,9.00,9.00,8.00,9.00,9.00,9.00,9.00,8.90
VG430kbEgyxNiahaWkOALPqS5ZWes8zf,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,9.00,8.00,9.00,9.00,8.00,9.00,8.00,9.00,9.00,9.00,8.70
VG430kbEgyxNiahaWkOALPqS5ZWes8zf,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
VG430kbEgyxNiahaWkOALPqS5ZWes8zf,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,8.00,9.00,8.00,9.00,8.00,9.00,9.00,8.00,8.00,8.00,8.40
VG430kbEgyxNiahaWkOALPqS5ZWes8zf,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",9.00,10.00,9.00,9.00,10.00,9.00,10.00,10.00,9.00,10.00,9.50
VG430kbEgyxNiahaWkOALPqS5ZWes8zf,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,9.00,8.00,8.00,8.00,8.00,9.00,8.00,8.00,8.00,8.00,8.20
VG430kbEgyxNiahaWkOALPqS5ZWes8zf,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
9ial4ts/BGQp5ptJPB0qb6uU5Zn/Qw0I,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,10.00,9.00,10.00,9.00,10.00,10.00,9.00,10.00,10.00,10.00,9.70
9ial4ts/BGQp5ptJPB0qb6uU5Zn/Qw0I,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,10.00,10.00,10.00,10.00,9.00,10.00,10.00,10.00,10.00,10.00,9.90
9ial4ts/BGQp5ptJPB0qb6uU5Zn/Qw0I,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,10.00,10.00,9.00,10.00,9.00,10.00,10.00,10.00,10.00,10.00,9.80
9ial4ts/BGQp5ptJPB0qb6uU5Zn/Qw0I,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,10.00,9.00,10.00,9.00,10.00,9.00,10.00,10.00,10.00,10.00,9.70
9ial4ts/BGQp5ptJPB0qb6uU5Zn/Qw0I,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,10.00,10.00,10.00,9.00,9.00,10.00,10.00,10.00,10.00,10.00,9.80
9ial4ts/BGQp5ptJPB0qb6uU5Zn/Qw0I,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,10.00,8.00,9.00,10.00,9.00,10.00,10.00,9.00,10.00,10.00,9.50
9ial4ts/BGQp5ptJPB0qb6uU5Zn/Qw0I,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",9.00,9.00,8.00,9.00,8.00,10.00,9.00,9.00,9.00,10.00,9.00
9ial4ts/BGQp5ptJPB0qb6uU5Zn/Qw0I,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,10.00,9.00,10.00,10.00,10.00,9.00,10.00,9.00,8.00,10.00,9.50
9ial4ts/BGQp5ptJPB0qb6uU5Zn/Qw0I,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,9.00,10.00,9.00,10.00,9.00,10.00,9.00,9.00,10.00,9.50
OtHakQws9JwvKMoMods4RTaRLxDhOSyF,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,8.00,9.00,7.00,8.00,8.00,9.00,9.00,8.00,8.00,8.00,8.20
OtHakQws9JwvKMoMods4RTaRLxDhOSyF,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,9.00,9.00,8.00,9.00,8.00,8.00,9.00,9.00,9.00,9.00,8.70
OtHakQws9JwvKMoMods4RTaRLxDhOSyF,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,9.00,10.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.10
OtHakQws9JwvKMoMods4RTaRLxDhOSyF,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,9.00,9.00,9.00,9.00,8.00,9.00,9.00,9.00,9.00,9.00,8.90
OtHakQws9JwvKMoMods4RTaRLxDhOSyF,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,9.00,10.00,9.00,9.00,9.00,9.00,10.00,9.00,9.00,9.00,9.20
OtHakQws9JwvKMoMods4RTaRLxDhOSyF,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
OtHakQws9JwvKMoMods4RTaRLxDhOSyF,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",8.00,9.00,8.00,9.00,9.00,8.00,9.00,9.00,9.00,9.00,8.70
OtHakQws9JwvKMoMods4RTaRLxDhOSyF,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,6.00,8.00,7.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,8.20
OtHakQws9JwvKMoMods4RTaRLxDhOSyF,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
hfaD9Ci2tKbSA4GFsuswOtHCktRHyNb9,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
hfaD9Ci2tKbSA4GFsuswOtHCktRHyNb9,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
hfaD9Ci2tKbSA4GFsuswOtHCktRHyNb9,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
hfaD9Ci2tKbSA4GFsuswOtHCktRHyNb9,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
hfaD9Ci2tKbSA4GFsuswOtHCktRHyNb9,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
hfaD9Ci2tKbSA4GFsuswOtHCktRHyNb9,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
hfaD9Ci2tKbSA4GFsuswOtHCktRHyNb9,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
hfaD9Ci2tKbSA4GFsuswOtHCktRHyNb9,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
hfaD9Ci2tKbSA4GFsuswOtHCktRHyNb9,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
dVhiBUZ+s9res658/vBa1jKsP5/px73J,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,10.00,10.00,9.00,9.00,8.00,9.00,10.00,10.00,10.00,10.00,9.50
dVhiBUZ+s9res658/vBa1jKsP5/px73J,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,10.00,10.00,9.00,10.00,9.00,9.00,9.00,10.00,9.00,10.00,9.50
dVhiBUZ+s9res658/vBa1jKsP5/px73J,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,9.00,9.00,10.00,9.00,9.00,8.00,8.00,9.00,10.00,9.00,9.00
dVhiBUZ+s9res658/vBa1jKsP5/px73J,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,9.00,8.00,10.00,8.00,9.00,9.00,9.00,9.00,10.00,9.00,9.00
dVhiBUZ+s9res658/vBa1jKsP5/px73J,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,9.00,8.00,9.00,10.00,8.00,9.00,10.00,10.00,9.00,10.00,9.20
dVhiBUZ+s9res658/vBa1jKsP5/px73J,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,9.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.80
dVhiBUZ+s9res658/vBa1jKsP5/px73J,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",9.00,9.00,9.00,8.00,8.00,8.00,8.00,9.00,9.00,10.00,8.70
dVhiBUZ+s9res658/vBa1jKsP5/px73J,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,10.00,8.00,9.00,9.00,9.00,9.00,9.00,8.00,9.00,9.00,8.90
dVhiBUZ+s9res658/vBa1jKsP5/px73J,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,10.00,9.80
YK1tj3mMe3Je2ENUB8Rh4R632f0jQGWk,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
YK1tj3mMe3Je2ENUB8Rh4R632f0jQGWk,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
YK1tj3mMe3Je2ENUB8Rh4R632f0jQGWk,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
YK1tj3mMe3Je2ENUB8Rh4R632f0jQGWk,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
YK1tj3mMe3Je2ENUB8Rh4R632f0jQGWk,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,10.00,9.00,9.80
YK1tj3mMe3Je2ENUB8Rh4R632f0jQGWk,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,10.00,10.00,10.00,10.00,10.00,9.00,10.00,10.00,10.00,10.00,9.90
YK1tj3mMe3Je2ENUB8Rh4R632f0jQGWk,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",9.00,10.00,10.00,9.00,10.00,10.00,10.00,10.00,10.00,9.00,9.70
YK1tj3mMe3Je2ENUB8Rh4R632f0jQGWk,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
YK1tj3mMe3Je2ENUB8Rh4R632f0jQGWk,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
xyvSQIx0NsrlLZKZ1Mh7yTta4OsuP8M4,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,7.00,8.00,7.00,8.00,9.00,8.00,7.00,8.00,9.00,8.00,7.90
xyvSQIx0NsrlLZKZ1Mh7yTta4OsuP8M4,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,9.00,9.00,8.00,9.00,10.00,9.00,10.00,9.00,8.00,9.00,9.00
xyvSQIx0NsrlLZKZ1Mh7yTta4OsuP8M4,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,9.00,10.00,9.00,9.00,9.00,10.00,10.00,9.00,10.00,10.00,9.50
xyvSQIx0NsrlLZKZ1Mh7yTta4OsuP8M4,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,10.00,9.00,10.00,9.00,9.00,10.00,10.00,9.00,10.00,10.00,9.60
xyvSQIx0NsrlLZKZ1Mh7yTta4OsuP8M4,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,9.00,8.00,8.00,8.00,9.00,9.00,10.00,10.00,9.00,9.00,8.90
xyvSQIx0NsrlLZKZ1Mh7yTta4OsuP8M4,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,9.00,8.00,9.00,9.00,8.00,10.00,10.00,9.00,9.00,9.00,9.00
xyvSQIx0NsrlLZKZ1Mh7yTta4OsuP8M4,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",8.00,9.00,10.00,8.00,9.00,9.00,8.00,10.00,8.00,9.00,8.80
xyvSQIx0NsrlLZKZ1Mh7yTta4OsuP8M4,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,9.00,8.00,8.00,8.00,9.00,8.00,9.00,8.00,8.00,8.00,8.30
xyvSQIx0NsrlLZKZ1Mh7yTta4OsuP8M4,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,9.00,10.00,8.00,9.00,10.00,9.00,10.00,9.00,10.00,9.40
oX1sQ6twvvLYkpqe4zSMviWmxgBzvXys,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,10.00,8.20
oX1sQ6twvvLYkpqe4zSMviWmxgBzvXys,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
oX1sQ6twvvLYkpqe4zSMviWmxgBzvXys,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
oX1sQ6twvvLYkpqe4zSMviWmxgBzvXys,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
oX1sQ6twvvLYkpqe4zSMviWmxgBzvXys,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
oX1sQ6twvvLYkpqe4zSMviWmxgBzvXys,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
oX1sQ6twvvLYkpqe4zSMviWmxgBzvXys,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,9.00,9.10
oX1sQ6twvvLYkpqe4zSMviWmxgBzvXys,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
oX1sQ6twvvLYkpqe4zSMviWmxgBzvXys,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
zfJs6dPYnzq3b28hOcYwe2C/R5sL8j7a,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
zfJs6dPYnzq3b28hOcYwe2C/R5sL8j7a,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
zfJs6dPYnzq3b28hOcYwe2C/R5sL8j7a,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
zfJs6dPYnzq3b28hOcYwe2C/R5sL8j7a,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
zfJs6dPYnzq3b28hOcYwe2C/R5sL8j7a,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
zfJs6dPYnzq3b28hOcYwe2C/R5sL8j7a,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
zfJs6dPYnzq3b28hOcYwe2C/R5sL8j7a,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
zfJs6dPYnzq3b28hOcYwe2C/R5sL8j7a,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
zfJs6dPYnzq3b28hOcYwe2C/R5sL8j7a,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
IHuBBWzz3Xvu0vyW7ctudsKrBIqKDqE/,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,8.00,9.00,8.00,8.00,8.00,7.00,8.00,7.00,8.00,9.00,8.00
IHuBBWzz3Xvu0vyW7ctudsKrBIqKDqE/,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
IHuBBWzz3Xvu0vyW7ctudsKrBIqKDqE/,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,9.00,9.00,9.00,8.00,8.00,9.00,9.00,10.00,8.00,7.00,8.60
IHuBBWzz3Xvu0vyW7ctudsKrBIqKDqE/,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,8.00,7.00,8.00,8.00,9.00,8.00,8.00,8.00,8.00,8.00,8.00
IHuBBWzz3Xvu0vyW7ctudsKrBIqKDqE/,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
IHuBBWzz3Xvu0vyW7ctudsKrBIqKDqE/,Biomedical Engineering -A,6,Ms.M.RAJALAKSHMI,MEDICAL IMAGING SYSTEMS,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
IHuBBWzz3Xvu0vyW7ctudsKrBIqKDqE/,Biomedical Engineering -A,6,Dr.NIHARIKA SINGH,"FOOD , NUTRITION AND HEALTH",8.00,9.00,9.00,8.00,9.00,9.00,8.00,9.00,8.00,9.00,8.60
IHuBBWzz3Xvu0vyW7ctudsKrBIqKDqE/,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING LABORATORY,9.00,9.00,9.00,9.00,9.00,8.00,8.00,9.00,9.00,8.00,8.70
IHuBBWzz3Xvu0vyW7ctudsKrBIqKDqE/,Biomedical Engineering -A,6,Mrs.MALARVIZHI T,MEDICAL IMAGE PROCESSING LABORATORY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
k1HWzjoh6qSBfPm3hNMM8SCiq+j5enCj,Biomedical Engineering -A,6,Mr.R.MUTHUCHELVAN,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,9.00,9.00,7.00,9.00,7.00,9.00,8.00,9.00,9.00,9.00,8.50
k1HWzjoh6qSBfPm3hNMM8SCiq+j5enCj,Biomedical Engineering -A,6,Ms.LAKSHMI PRIYA S,FUNDAMENTALS OF HEALTH CARE ANALYTICS,10.00,10.00,10.00,10.00,10.00,9.00,10.00,10.00,10.00,10.00,9.90
k1HWzjoh6qSBfPm3hNMM8SCiq+j5enCj,Biomedical Engineering -A,6,Mrs.P.NANDHINI,MEDICAL IMAGE PROCESSING,9.00,9.00,10.00,9.00,10.00,9.00,9.00,9.00,9.00,10.00,9.30
k1HWzjoh6qSBfPm3hNMM8SCiq+j5enCj,Biomedical Engineering -A,6,Dr.YUVARAJ V,ASSISTIVE TECHNOLOGY,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.90
k1HWzjoh6qSBfPm3hNMM8SCiq+j5enCj,Biomedical Engineering -A,6,Mrs.S.KEERTHANA,COMMUNICATION SYSTEMS,10.00,10.00,10.00,10.00,9.00,10.00,10.00,10.00,10.00,10.00,9.90
